# MLPRegressor
# dataset: cup
# date: 2020-03-14T22_37_44.972960
# parameters: {"hidden_layer_sizes": [50, 50], "alpha": 0.002, "batch_size": 1, "activation": "logistic", "learning_rate": "linear", "learning_rate_init": 0.07, "power_t": 0.5, "max_iter": 100, "shuffle": true, "random_state": null, "tol": 1e-05, "verbose": false, "warm_start": false, "momentum": 0.0, "nesterovs_momentum": true, "early_stopping": true, "validation_fraction": 0.1, "n_iter_no_change": 10}
epoch	train_loss(squared)	valid_loss(squared)	valid_accuracy(euclidean)
1	3.4282597789296765	2.860071989389718	1.891480449546152
2	3.374865093583209	3.1019754965311077	1.9174132133541202
3	2.1474135206815435	2.0014770294599264	1.6401137290134764
4	4.486184868939169	4.607276033962045	2.8579938375129204
5	8.641543809838934	8.197702262721835	3.7934491835919872
6	2.0872827147524404	1.7553065857217862	1.5601410060773855
7	1.6199604180973701	1.5372914609780919	1.419634066711371
8	1.2876258956584818	1.2313887306401163	1.290999622546856
9	2.2160829266014193	2.198199875685841	1.7403698495277133
10	1.095836488064282	1.0216500594146396	1.133222234559949
11	1.3491053096254788	1.1985165414582835	1.2389095456950856
12	1.5250286318266841	1.2266764755886586	1.2607722617955082
13	1.4138293927665468	1.2873406873814657	1.3234099730562232
14	1.3866099075516727	0.998303056364489	1.1118390698588034
15	1.1933022299875333	1.0960862854514166	1.1554736009146664
16	1.120132222336066	1.0032499919110316	1.0458352768015726
17	1.2038737233760501	1.0345531600157214	1.1034126508513362
18	1.246386502615111	1.1477768784885807	1.2622834651685368
19	1.164179549008937	1.2049836613950426	1.133777625377351
20	1.917003505435264	1.8298214004776336	1.5169506685720986
21	1.9344005044246162	1.427027076825384	1.384704645058846
22	1.0685602846888687	0.9202197681273443	1.0662691845778383
23	1.1266254870229044	0.9335604977010032	1.053402811395328
24	1.1789899374361323	0.9860164072981099	1.1055763608789215
25	1.0756949704082508	1.0127912640191736	1.1338218130178672
26	0.9762965469700535	0.9273805484301274	1.0158917820356477
27	1.0576119980404153	0.9841341730458452	1.1348702520349474
28	1.4223474456121425	1.3005766409961155	1.1940351260114952
29	1.1927373969281911	0.9883806137121681	1.083069511910011
30	1.2795439650667724	1.0823287258995866	1.1349369893620178
31	0.9792884419824424	0.9418993899786589	1.0325265227756266
32	1.1007970791908321	1.103626061872864	1.1520585678953643
33	1.1259790132596657	0.9713845233708401	1.0833418982469314
34	0.980606392568242	0.9749540960596328	1.024793270443199
35	1.235974386706517	1.0477955116064914	1.1662056989333254
36	1.097559489080566	1.1343655115802398	1.1435949001063401
37	0.9129772654871775	0.837321073839762	0.9648604553211103
38	1.1156727956139538	0.9246004406082811	1.0567946735126474
39	0.9979268984925868	0.9653310696240163	1.0529235259253058
40	1.0080426144199073	0.8941290544194211	1.0404011206692412
41	1.0347183419723147	1.059942513494056	1.121890054899114
42	1.0204127031269195	1.1155006340429878	1.1676717182383511
43	0.9879732398956552	0.8508687013712797	0.9769422412929191
44	0.9422493917741537	0.9095369840521513	1.034849194652387
45	1.22386773525596	1.0447833153695354	1.1303146040929193
46	1.1927731554363414	1.0170640438696128	1.0787629110333337
47	0.9700573005525314	0.9079127411349459	1.0173013626806364
48	0.9614176351940078	1.00230718861526	1.0766320592007887
49	0.9266658157730205	0.8645473117159495	0.9839898923322142
50	1.1054233940534612	0.9438477477155477	1.038000472246524
51	1.0349991999815158	0.9471349619877268	1.0447822159338123
52	1.2800283941059112	1.0093346177190643	1.114552865828505
53	1.2464860199254313	1.0269470890858232	1.1324338579534088
54	0.9983537940870622	0.8762738778081569	1.0113081306442944
55	1.1021856102574168	0.9261687188455187	1.024129166349363
56	0.9495162547972404	0.8230609574435618	0.9726194965303385
57	1.125740830208623	0.9570043621523527	1.0390070205908528
58	0.840091819399202	0.8494485379389494	0.9748129161528998
59	1.0060000679629302	1.0016921973020356	1.0884147225227379
60	1.2211199261351726	0.9424387815082241	1.0557135570546938
61	1.1311816222944442	0.9197273524341038	1.0414626397881401
