# MLPRegressor
# dataset: cup
# date: 2020-03-14T23_03_33.424981
# parameters: {"hidden_layer_sizes": [50, 50], "alpha": 0.002, "batch_size": 1, "activation": "logistic", "learning_rate": "linear", "learning_rate_init": 0.07, "power_t": 0.5, "max_iter": 100, "shuffle": true, "random_state": null, "tol": 1e-05, "verbose": false, "warm_start": false, "momentum": 0.0, "nesterovs_momentum": true, "early_stopping": true, "validation_fraction": 0.1, "n_iter_no_change": 10}
epoch	train_loss(squared)	valid_loss(squared)	valid_accuracy(euclidean)
1	1.9387642444181155	1.5318107440705937	1.4195503975643278
2	3.2864923598754814	2.966049145253129	1.9162542821286126
3	1.9738216137340676	1.9322214033174352	1.5899382546240997
4	1.6506571441387867	1.4654848041362802	1.2540208306097618
5	2.8288818681644052	2.079140648490776	1.570037676822238
6	1.9191880429865014	1.4518676962641863	1.4148098388227577
7	1.637422031927662	1.4870256581377443	1.3948579923194129
8	2.1057179929890095	1.5681678591868444	1.4352791731712946
9	1.9686417919194585	1.624653864514514	1.4954415098225067
10	2.0866377263633042	1.407947384040126	1.3534454766248387
11	1.7131945439012448	1.314071582195731	1.2536268340265813
12	1.5361582709774302	1.5283236226257069	1.4366725755655039
13	2.0172346047867014	1.4286692292108336	1.4033690509772407
14	1.5091117992632619	1.19767416276541	1.249903025631798
15	1.9315506528772957	1.670253568036598	1.4728017746309898
16	1.5868516075666383	1.4918237605885118	1.359844352776257
17	1.405266432752959	1.3692523984417155	1.3012363120976966
18	1.7593678509937	1.4919998742337082	1.436856894755393
19	1.874063300386932	1.9310694055103357	1.6521883884633064
20	1.105902068019328	1.060526657776411	1.1443068841611632
21	1.2359550006364262	1.355152053386501	1.3293528079242682
22	1.1309899620526127	1.0944620218470433	1.1555886493648602
23	1.1443768358802058	1.2004194943149213	1.237919733085546
24	1.5821352087868081	1.329271546824289	1.301319046980656
25	1.3321039740934824	1.240571682250185	1.2086989178716332
26	1.103658464359163	1.2474066080032464	1.1975846680999767
27	1.3327138087735997	1.3168361111705913	1.2641004689697637
28	1.7925503677942365	1.4002135339663584	1.386987345389309
29	1.0423155806594677	1.0642380850371889	1.0970095081265177
30	1.3223402390350456	1.184840592669349	1.175549192501044
31	1.200836236043045	1.06379649453959	1.1258745583194205
32	0.9153185313118068	1.0245292838547462	1.080688831327916
33	1.2651077616370512	1.255586743005711	1.3021788889636732
34	0.9748424628956598	1.0375584796280746	1.1031145321910902
35	1.1515350159474729	0.9904307200297633	1.0466112308443238
36	0.9761019818395098	1.0694052733997115	1.127211168234645
37	1.0232667103213742	1.0725887725861678	1.1107333754737692
38	0.964500850544962	0.9532994288720208	1.0353586150871399
39	1.1458838832498779	0.9610300328414849	1.059263527427399
40	1.101413312241131	1.038680225175718	1.0753552634272079
41	1.0289357854084755	0.9563975017468219	1.0507147577309153
42	1.0363356134874437	1.1001998079045179	1.141198733053569
43	1.1443154262927417	1.0536728871874455	1.1038487618079396
44	1.0315201775659915	1.017428154143332	1.0879845569334319
45	0.894024644400155	1.0417922987702775	1.080379174079003
46	0.9018408084900825	1.0390790644084593	1.072537949988793
47	1.0442154737755984	1.0201860443825372	1.1214201621633442
48	0.9101276435303417	0.935833892522081	1.0150101854668674
49	0.9705327395398063	0.9173975640886696	1.028364833884516
50	1.1564056756540617	1.0194982226948324	1.101859961746916
51	0.894234106482536	0.9389002135342127	1.043456543721601
52	0.8579028247856082	0.994648281065352	1.0501614241848378
53	0.8964898838436051	0.9666524913457926	1.0687206903616346
54	1.0223992982287977	1.1580987697747849	1.208079996255404
55	0.9205483248144803	0.9932760751062739	1.0749320718379325
56	1.1229394884409647	1.0426692643117357	1.093725583864752
57	0.8555522712472098	1.0572596118556703	1.080233538716427
58	0.8136899161349653	1.0833790509944783	1.0666599126611092
59	0.9352117573667645	0.9792867032391519	1.0514921185663868
60	0.8514032115938008	0.936976013352647	1.023080464412086
61	0.9129810994705773	0.9910094337726	1.0652421405374237
62	0.926113618288957	0.9492907066785068	1.0128992039604547
63	0.8096002829306356	1.0579123436369329	1.0730158451711949
64	0.8946619440105317	0.9292050179432882	1.0333448489271224
65	0.9288084130330334	0.9595032782151881	1.064022728248635
66	0.8421302119105755	0.9052016414064568	0.9861644086914158
67	0.965352218214213	0.9911079563725769	1.0407260333400234
68	0.7786288137738192	0.9090081827033585	1.0074583585287906
69	0.8082373872792052	0.9141317683825557	0.9999668887502339
70	0.8902679323326588	0.9112485583317314	1.030189984799785
71	0.9018252754272533	0.9330016176900464	1.0251606295011773
72	0.803256225157845	0.9106956188102385	0.999860716823679
73	0.7954635349819429	0.9643297372102917	1.0391093782536285
74	0.7872422473647659	0.8951435105469274	0.9832999417389189
75	0.8393049720786694	0.9049842184106283	0.9892193781907915
76	0.8759170937611914	0.9100552440064856	1.0237612767698365
77	0.7916292894645458	0.9305749368599441	1.0183336923063775
78	0.927199674957116	0.9204219091890835	1.0293522274383302
79	0.7710294003905811	1.013930710332871	1.0269480900011565
80	0.9215431328194894	0.9374097579803417	1.0437890864875177
81	0.7787940822310058	0.9722914412320529	1.0441693579759936
82	0.7776687266250184	0.9124851535508177	0.9930077791007976
83	0.7931654142970386	0.8898432950348638	1.001648011380046
84	0.8166211734730823	0.8774053257447819	0.9816901347880094
85	0.8548535874169508	0.9304841213883663	1.027263541992492
86	0.9535627926097194	0.9178029000400366	1.0416344388634489
87	0.7721395421911927	0.8956292045828241	0.985119585885592
88	0.7967355379684559	0.8962338337407842	0.9935770615358458
89	0.7681640209077953	0.8774442569655928	0.9865036648573033
90	0.7415725274558747	0.9131367525142876	0.9928155098489357
91	0.7742032337194786	0.9168083558903679	1.0016420565504003
92	0.8377327316598537	0.8647782057659323	0.9872113366195554
93	0.8188856915542772	0.8798200619555707	0.9948838147156381
94	0.7693936857782234	0.875003020164912	0.9816757152514113
95	0.7941600699449483	0.8677402436435371	0.9809907025026062
96	0.8002365083204833	0.8641289050632106	0.977489633856605
97	0.7675183603773779	0.8791535735376848	0.985518241683546
98	0.7770211186719488	0.8733651217064793	0.9767983395718316
99	0.8218879373635848	0.8656535472463366	0.9840652420031095
100	0.800383787584281	0.8661122002010431	0.9788071037488818
# MLPRegressor
# dataset: cup
# date: 2020-03-14T23_03_33.424981
# parameters: {"hidden_layer_sizes": [50, 50], "alpha": 0.002, "batch_size": 1, "activation": "logistic", "learning_rate": "linear", "learning_rate_init": 0.07, "power_t": 0.5, "max_iter": 100, "shuffle": true, "random_state": null, "tol": 1e-05, "verbose": false, "warm_start": false, "momentum": 0.0, "nesterovs_momentum": true, "early_stopping": true, "validation_fraction": 0.1, "n_iter_no_change": 10}
epoch	train_loss(squared)	valid_loss(squared)	valid_accuracy(euclidean)
1	3.2622838983006552	3.068675731792655	2.0720862906138917
2	2.5570052261761766	2.263882622182446	1.8249009055355274
3	1.9869856057115376	1.6579854108446004	1.4173543734046348
4	2.0862690350380375	1.9922531274777358	1.5909464468301489
5	1.8041006386985563	1.5939006136596965	1.5023202947752654
6	2.7553940484439616	2.325696217512876	1.6277285205722507
7	4.163949337707179	4.2737876281840395	2.696137878400244
8	1.6549639041827349	1.3335123338151258	1.3142962804686178
9	2.1358365358437874	1.9565017816141719	1.696513192895182
10	1.1282825937394332	1.2221734708841563	1.2482985199954817
11	1.128092141641988	1.0701903451562855	1.159346994031275
12	0.9667832265939775	0.9367092392029944	1.0877692192267188
13	1.3244542536344055	1.093490705521312	1.1439529276152416
14	1.429138714696376	1.2262232545948335	1.1973409859448725
15	1.1532387931739705	1.1324063703754577	1.1776464373107243
16	1.8608637736442368	1.8492219984013079	1.640935621902311
17	1.301227055118505	1.2831398725193324	1.2384290515233283
18	0.9465397679592774	1.0893758556364923	1.1552667733916584
19	1.0965970995519156	1.0567307483376953	1.1335234904633609
20	1.1038910971059983	0.9351809723247718	1.0586057222362077
21	1.8775352244209336	1.6361614129927662	1.5061388010122472
22	1.172013299767508	1.1526175299663164	1.185361333125963
23	1.3736504913864578	1.1295637711557822	1.2013663173862494
24	0.9612569575324577	1.0750419790656789	1.1008096132099137
25	1.3898016921769902	1.4707656331110615	1.2605918940210283
26	1.054857228861038	0.9352035096949541	1.0535127465646037
27	1.1441957728665535	1.1737960448494233	1.1533645784489088
