# MLPRegressor
# dataset: cup
# date: 2020-03-14T22_47_07.730454
# parameters: {"hidden_layer_sizes": [50, 50], "alpha": 0.002, "batch_size": 1, "activation": "logistic", "learning_rate": "linear", "learning_rate_init": 0.07, "power_t": 0.5, "max_iter": 100, "shuffle": true, "random_state": null, "tol": 1e-05, "verbose": false, "warm_start": false, "momentum": 0.0, "nesterovs_momentum": true, "early_stopping": true, "validation_fraction": 0.1, "n_iter_no_change": 10}
epoch	train_loss(squared)	valid_loss(squared)	valid_accuracy(euclidean)
1	3.649537461067772	2.56539648157162	1.8995828544186153
2	9.898586250087083	9.457637521413199	3.8908196379131725
3	2.2967225309305546	2.029693527840146	1.6716367362382756
4	1.7205689090956169	1.1886951046302714	1.256893134706281
5	1.933253340141139	1.722824308910975	1.4773368720319675
6	2.11049792639312	1.9820318610827334	1.6236145332759278
7	2.8494466059181818	2.074700912913368	1.8107972161545491
8	2.3345034063570105	1.7549036742075208	1.4825433466339453
9	2.3896589505934713	1.6016092637860269	1.4402362677374811
10	1.7860520623207745	1.1410312976757186	1.1994493366434844
11	1.71301677691748	1.2326922504824962	1.2595426826733627
12	1.811645179714624	1.088823558497301	1.192008516632306
13	1.500133993396097	1.0335125209272242	1.1030855066466083
14	1.798277839304915	1.2824157579170299	1.2839665485706262
15	1.4653431727442907	0.9898877143703386	1.0961301090832931
16	3.54720987973093	2.8447424472840983	2.180112519932812
17	2.005265869346127	1.813314260989312	1.5621251255686808
18	1.6254997288115238	1.1662469547238017	1.2673920511596584
19	1.4876510953483046	1.0568179947116403	1.1215788049159603
20	1.7101258350623443	1.2293387360854313	1.2898553585857964
21	1.753091703385457	1.4330532581755477	1.438619233375729
22	1.5634124642998515	1.0292852888270356	1.1305553834276079
23	1.6429937649728061	1.1946432523325532	1.2368644119859993
24	1.5847435503951275	1.257823274885022	1.282283727209319
25	1.6214835513529329	1.1310387872753576	1.186496492640744
26	1.3441271739751157	0.962620661714499	1.0478889304860903
27	1.7354963275202573	1.192710772477968	1.3184462909143662
