# MLPRegressor
# dataset: cup
# date: 2020-03-14T22_34_21.437618
# parameters: {"hidden_layer_sizes": [50, 50], "alpha": 0.002, "batch_size": 1, "activation": "logistic", "learning_rate": "linear", "learning_rate_init": 0.07, "power_t": 0.5, "max_iter": 100, "shuffle": true, "random_state": null, "tol": 1e-05, "verbose": false, "warm_start": false, "momentum": 0.0, "nesterovs_momentum": true, "early_stopping": true, "validation_fraction": 0.1, "n_iter_no_change": 10}
epoch	train_loss(squared)	valid_loss(squared)	valid_accuracy(euclidean)
1	2.484554884729869	2.5174487552533886	1.9705731144593848
2	3.533286621702723	3.5108012928831696	2.2283063407444117
3	2.071174535496325	2.13295792688244	1.6630486997353264
4	2.6747902047424246	2.2970895339776174	1.7944051686084288
5	1.8755493554394613	1.7266620206250496	1.4697821004769798
6	1.8577417859267467	1.8026243693605422	1.6960333722399488
7	1.845780804684084	1.7638236346982687	1.6029805516566908
8	1.3646785450437962	1.320189722930231	1.3494440802911614
9	1.4377709248264194	1.1804585605724667	1.2429043892521272
10	1.0222311136969464	1.0587784680744674	1.101194777126062
11	2.027467341929249	2.0737213782068307	1.7430687230026873
12	1.7917224971340278	1.5169890668579815	1.3983843646730483
13	1.592177860747741	1.279142903603623	1.238084894629861
14	1.8940495089460379	1.5247479364257746	1.345074839785668
15	1.4469079849589805	1.1931510778761647	1.1947707120490236
16	1.6586220618680743	1.5074366218081174	1.4315925114660688
17	1.3050803524967443	1.2210064662338072	1.3246425601528784
18	1.1784501827032756	1.1312953042678886	1.1716091921262282
19	2.186262108656136	2.241783295551867	1.8530939854995345
20	0.99090359271568	1.0194984480625355	1.1588287465244937
21	1.3085471852463957	1.3860232538181865	1.3569140768316783
22	1.0563389733132797	0.9906036149334981	1.0771651643031714
23	1.5032552611379313	1.452901384335653	1.268276415668964
24	1.179287552541258	1.0806409230996035	1.207821658472132
25	0.9800892048474873	0.9420228287458338	1.0566799805727538
26	1.1044731676619597	1.0378524992550133	1.1290432544904163
27	1.0015452897840122	1.0006011092810598	1.1100109208363251
28	0.9577259323356747	0.9669068404531392	1.0585753848091886
29	1.076010366159029	0.9963339702579557	1.093746988751092
30	0.9795665411709896	0.9672017275452263	1.0980820995743263
31	1.0910802728607256	1.0651439440993475	1.1330393518174193
32	1.0217389317683656	1.0086678080604183	1.04706672994309
33	1.0651691118814395	1.1663159655624769	1.2556877004653602
34	0.97361407607125	0.9239884687535213	1.0151918559231836
35	1.0427036983358524	0.9442013930497157	1.0302931547980576
36	1.0527516594480124	0.9746718840342635	1.0949372716937453
37	1.2061581701623878	1.0890851333018314	1.1954791113639585
38	1.1619987944616363	1.1420475368238567	1.243979185655565
39	0.9322584286860246	1.0297822228962568	1.1402041936709284
40	0.9963630558826078	0.964715597731433	1.010161723940299
41	1.123891503229097	1.0930393745263947	1.16976857132639
42	0.8856713191005016	1.0014884047659616	1.1089721425090069
43	0.8653255512136713	0.9175741602552266	1.0174021681775693
