# MLPRegressor
# dataset: cup
# date: 2020-03-14T22_30_54.263075
# parameters: {"hidden_layer_sizes": [50, 50], "alpha": 0.002, "batch_size": 1, "activation": "logistic", "learning_rate": "linear", "learning_rate_init": 0.07, "power_t": 0.5, "max_iter": 100, "shuffle": true, "random_state": null, "tol": 1e-05, "verbose": false, "warm_start": false, "momentum": 0.0, "nesterovs_momentum": true, "early_stopping": true, "validation_fraction": 0.1, "n_iter_no_change": 10}
epoch	train_loss(squared)	valid_loss(squared)	valid_accuracy(euclidean)
1	2.400374816013729	1.9517191654774122	1.6463651170989537
2	2.798917244220342	3.6444803781409933	2.376839078338369
3	1.8663873223200118	2.037074915467932	1.6881710869196882
4	4.371267676398885	4.195968632905416	2.445700606996542
5	5.4408769235181165	5.7850314971271475	3.1757015026184345
6	1.8171008714155108	1.9226982200877718	1.639286989509108
7	2.0997296262311114	1.7596742112655719	1.5760449407196528
8	1.747736286456269	1.4131511039962403	1.325813955846061
9	2.0063826150762645	1.6567547412715429	1.4656560140124397
10	2.406624658329766	1.7867180307076789	1.478366978040665
11	1.6047592542092974	1.501052121021562	1.3625323113799708
12	1.654407543545084	1.3181168845315265	1.3072232165608406
13	1.777753558426721	1.4223441274318387	1.3369138853971654
14	2.0385399009634866	1.436603631008952	1.2794625294181619
15	1.3962967268986473	1.2000695862876325	1.179236334579939
16	1.1712042450703755	1.0287645605946862	1.138369001579336
17	1.27937655658241	1.2251299429051798	1.2091068782421006
18	1.379342341145815	1.4490373666215632	1.3615602063856804
19	2.1246055133452457	2.11696834438088	1.5056585051722289
20	1.3931184414787154	1.1749911625935796	1.2119350881996458
21	2.032429267938554	2.2254706474454435	1.8113566591195724
22	1.1076626383970474	1.0344980270954311	1.1359930901217423
23	1.5358021140689342	1.4091882472844732	1.3295558723123355
24	1.4740603593200927	1.297996231899584	1.351825839782513
25	1.2821039592655021	1.1635494538737539	1.239685244767465
26	1.0928201878675103	1.0391879765877927	1.0711319698759552
27	1.7451393340008008	1.2904434950218089	1.2583731845086168
28	1.2967444274976432	1.3008194683403853	1.243089850820242
29	1.455933892386869	1.4105919072563482	1.322003660258185
30	1.3248135751044474	1.0553812964416276	1.1558411053048654
31	1.6480751823354693	1.3053122634984904	1.1826038828145478
32	1.3386784220548698	1.2200700412790606	1.2526634729500243
33	1.20561051969424	0.9763876323185696	1.086911923934221
34	1.1712096837389607	0.9742771272984021	1.0689770419564217
35	1.3983706902669442	1.2502918681365833	1.2283485848784825
36	1.1527852768048932	0.9918136583177439	1.1113808176637203
37	1.2422101275767128	1.1181664946256356	1.2094138261366034
38	1.4321766752641039	0.9877040481320434	1.0575295299823384
39	1.1362023104278272	0.9340511407033416	1.0261816009476212
40	1.091546492323663	1.0129944141128022	1.1141327431355486
41	1.2829067185116267	1.3076238985396456	1.2769677450689942
42	1.1684367364901345	0.9649054417913856	1.0414645844287012
43	1.071722877398435	0.9735351135008943	1.0592641621922674
44	1.0138201323935359	1.014385743423635	1.0828301337912913
45	1.1896279967086345	1.0333266524427456	1.0790435426935399
46	1.2069096615706392	1.0070609574238847	1.0931792443234962
47	1.706025519934338	1.2413312745606246	1.2443204676274235
48	0.9583423764740852	0.9257617101908894	1.0388764569886635
49	1.0664020379458357	0.9786295816357448	1.0492529214657849
50	1.033397324606361	1.0299974863334085	1.0909416760937432
51	1.0340034933938753	0.9881383134326165	1.038596119991803
52	1.0561027513667864	0.9270952875045799	1.029218900363577
53	1.0998305638124237	1.0196448429254203	1.1010353612230155
54	1.0225020058887468	0.9601874695384444	1.0402711894417829
55	1.1049874309239014	0.8986606749212225	1.0193303955459847
56	1.2058545059754229	1.1055149147148131	1.1430551690580644
57	1.0701827913485364	0.9339447337323871	1.0255149650485356
58	1.0642695788527452	0.9032672411300868	1.0087487316107695
59	1.1685540291294862	0.9304901403403651	1.0050781490630871
60	1.1242171785895108	1.0086839866374346	1.0668563781717
61	1.2696467949118047	1.1602467472176554	1.1684189024159195
62	1.1397616747781727	0.9213442911514009	1.0196109054010476
63	1.1943226185515559	0.9127725477441528	1.0092736985358115
64	1.2370773274820572	1.1871439384072109	1.2065814619848725
65	1.027700129690753	0.9937538693207724	1.051238009710372
66	1.1085083580333606	0.9687909675764338	1.0791211830737573
67	1.0605370839152395	0.9418740466466418	1.0186278549294276
68	1.1028602134337178	0.9590507348793922	1.0392903913203861
69	1.1164399146377564	0.9893094682573689	1.0993237298755096
70	1.047724082671672	1.0033897776436707	1.04083944140725
71	1.0203860651844578	0.9520188758062035	1.035467695583758
72	1.2417798333690984	1.1752399832054266	1.1965997306357976
73	1.0617806087783381	0.9436888081069096	1.0349821892301037
74	1.0955571797357988	0.9465420066611027	1.027744791092938
75	1.0627791575014027	0.9468809399018966	1.0401400507101388
76	1.0544268513469175	0.9244901928000436	1.0441968172658944
77	1.1839605034743512	0.9581375537516241	1.0655387597055115
78	1.0181716875823719	0.9812004883220699	1.0569422930528112
